Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
N/A,47157011500,Shelby County,Tennessee,2017,32.0,39.0,24.0,32.0,24.0,39.0,35.0,2.1,1.0,13.0,-0.4,-20.4,19.0,4.1,1.3,66.0,71.2,74.9,0.0,82.9,25.8,72.0,57.6,66.4,30.0,42.0,17.0,19.0,5.9,-7.9,40.0,N/A,N/A,66.0,5.7,42.1,,,,2.0,59.0,2.0,32.0,20.1,16.6,33.0,50.0,16.0,31.0,3.3,2.1,69.0,N/A,N/A,8.0,86.3,58.1,44.0,41.3,42.2,9.0,25.5,8.7,5.0,91.2,78.2
N/A,47157011500,Shelby County,Tennessee,2018,32.0,36.0,28.0,36.0,30.0,42.0,55.0,2.1,6.8,6.0,5.4,-33.6,19.0,4.1,1.3,60.0,72.0,74.3,0.0,82.9,25.8,87.0,57.0,73.4,25.0,33.0,17.0,19.0,5.9,-7.9,67.0,N/A,N/A,13.0,1.6,-18.5,,,,2.0,60.0,2.0,32.0,20.1,16.6,35.0,46.0,24.0,27.0,5.7,3.2,65.0,N/A,N/A,6.0,86.6,55.9,72.0,41.5,38.2,11.0,25.5,9.6,6.0,92.3,80.3
N/A,47157011500,Shelby County,Tennessee,2019,36.0,45.0,27.0,38.0,36.0,40.0,67.0,1.8,14.4,5.0,16.5,-34.2,19.0,4.1,1.3,51.0,72.5,72.6,0.0,83.9,25.4,91.0,56.5,76.1,37.0,57.0,17.0,55.0,13.7,20.0,61.0,N/A,N/A,56.0,8.6,22.7,,,,2.0,60.0,2.0,32.0,20.1,16.6,34.0,42.0,25.0,13.0,9.2,0.3,70.0,N/A,N/A,4.0,87.0,51.2,77.0,41.6,37.5,12.0,25.3,10.3,6.0,93.3,82.2
N/A,47157011500,Shelby County,Tennessee,2020,28.0,31.0,25.0,33.0,28.0,38.0,51.0,1.5,4.9,4.0,25.2,-45.3,19.0,4.1,1.3,37.0,72.8,69.6,0.0,84.9,26.9,96.0,55.8,80.9,24.0,34.0,14.0,43.0,7.4,7.1,52.0,N/A,N/A,8.0,8.1,-22.2,,,,2.0,61.0,2.0,27.0,20.6,15.8,28.0,32.0,24.0,16.0,12.2,4.7,48.0,N/A,N/A,3.0,87.5,49.3,74.0,41.6,38.0,12.0,25.4,10.2,6.0,94.2,83.1
N/A,47157011500,Shelby County,Tennessee,2021,26.0,29.0,24.0,28.0,19.0,36.0,35.0,-0.0,-1.3,3.0,25.7,-51.5,19.0,4.1,1.3,28.0,73.3,67.2,0.0,89.1,34.1,99.0,55.6,88.6,32.0,49.0,16.0,22.0,5.3,-4.4,68.0,N/A,N/A,56.0,7.1,23.8,,,,1.0,59.0,1.0,32.0,20.6,16.9,20.0,19.0,20.0,6.0,13.8,-0.6,32.0,N/A,N/A,2.0,88.8,47.8,68.0,41.3,38.3,5.0,27.5,7.9,4.0,95.0,81.6
N/A,47157011500,Shelby County,Tennessee,2022,24.0,27.0,22.0,26.0,12.0,40.0,19.0,-0.3,-9.1,4.0,31.6,-43.8,19.0,4.1,1.3,40.0,72.9,70.2,0.0,90.6,37.5,99.0,56.3,89.7,25.0,34.0,16.0,23.0,-15.0,-25.6,27.0,N/A,N/A,53.0,17.9,34.6,,,,0.0,60.0,0.0,32.0,21.1,17.5,22.0,34.0,10.0,16.0,14.5,6.0,53.0,N/A,N/A,2.0,88.8,45.2,23.0,41.3,46.5,,27.4,,5.0,94.9,81.9
N/A,47157011500,Shelby County,Tennessee,2023,25.0,29.5,20.0,25.0,12.0,38.0,21.0,-0.5,-8.7,4.0,48.8,-35.3,19.0,4.1,1.3,34.0,72.2,67.7,0.0,91.7,44.4,99.0,56.7,88.1,38.0,61.5,14.0,72.0,21.2,62.5,56.0,N/A,N/A,56.5,0.0,11.4,,,,0.0,60.0,0.0,29.0,20.7,16.6,12.0,16.0,7.0,13.0,16.7,5.2,20.0,N/A,N/A,2.0,88.8,47.5,13.0,41.5,50.0,,27.8,,5.0,95.0,82.7
N/A,47157011500,Shelby County,Tennessee,2024,25.0,30.0,20.0,25.0,12.0,38.0,19.0,-0.3,-10.1,4.0,48.8,-35.3,19.0,4.1,1.3,34.0,72.2,67.7,0.0,91.7,44.4,99.0,56.7,88.1,28.0,40.0,16.0,18.0,0.0,-13.5,64.0,N/A,N/A,39.0,0.0,0.0,26.0,3.6,2.2,0.0,60.0,0.0,23.0,1.3,0.7,23.0,39.0,7.0,13.0,16.7,5.2,65.0,N/A,N/A,2.0,88.8,47.5,13.0,41.5,50.0,,27.8,,5.0,95.0,82.7
N/A,47157011500,Shelby County,Tennessee,2025,23.0,24.0,22.0,25.0,12.0,38.0,19.0,-0.3,-10.1,4.0,48.8,-35.3,19.0,4.1,1.3,34.0,72.2,67.7,0.0,91.7,44.4,99.0,56.7,88.1,28.0,33.0,22.0,20.0,12.1,-4.4,40.0,N/A,N/A,39.0,0.0,0.0,33.0,3.2,2.3,0.0,60.0,0.0,32.0,20.5,16.8,16.0,26.0,7.0,13.0,16.7,5.2,39.0,N/A,N/A,2.0,88.8,47.5,13.0,41.5,50.0,,27.8,,5.0,95.0,82.7
N/A,47157022023,Shelby County,Tennessee,2017,44.0,53.0,34.0,38.0,34.0,43.0,3.0,2.1,-26.7,64.0,-0.4,39.6,2.0,4.1,0.0,91.0,71.2,82.1,7.0,82.9,56.4,73.0,57.6,66.8,47.0,55.0,39.0,44.0,5.9,6.2,76.0,N/A,N/A,44.0,5.7,10.5,70.0,4.0,5.6,24.0,59.0,30.0,24.0,20.1,14.8,44.0,69.0,19.0,75.0,3.3,41.3,63.0,N/A,N/A,20.0,86.3,71.5,28.0,41.3,45.0,1.0,25.5,0.0,27.0,91.2,86.5
N/A,47157022023,Shelby County,Tennessee,2018,38.0,46.0,31.0,38.0,34.0,41.0,3.0,2.1,-22.6,65.0,5.4,60.4,2.0,4.1,0.0,83.0,72.0,80.0,7.0,82.9,56.4,73.0,57.0,66.5,40.0,43.0,38.0,44.0,5.9,6.2,75.0,N/A,N/A,11.0,1.6,-19.0,70.0,4.0,5.6,20.0,60.0,26.0,24.0,20.1,14.8,37.0,60.0,14.0,75.0,5.7,41.9,44.0,N/A,N/A,20.0,86.6,71.5,16.0,41.5,48.4,1.0,25.5,0.0,19.0,92.3,86.1
N/A,47157022023,Shelby County,Tennessee,2019,36.0,43.0,28.0,36.0,33.0,40.0,4.0,1.8,-14.2,62.0,16.5,66.2,2.0,4.1,0.0,75.0,72.5,78.2,5.0,83.9,55.4,78.0,56.5,68.1,30.0,23.0,36.0,26.0,13.7,5.9,37.0,N/A,N/A,7.0,8.6,-23.5,70.0,4.0,5.6,13.0,60.0,16.0,24.0,20.1,14.8,40.0,72.0,8.0,75.0,9.2,38.9,68.0,N/A,N/A,16.0,87.0,69.8,5.0,41.6,53.7,1.0,25.3,0.0,8.0,93.3,83.4
N/A,47157022023,Shelby County,Tennessee,2020,33.0,39.0,27.0,25.0,12.0,38.0,4.0,1.5,-14.3,19.0,25.2,5.4,2.0,4.1,0.0,65.0,72.8,76.3,4.0,84.9,56.2,79.0,55.8,68.1,39.0,42.0,36.0,39.0,7.4,5.6,21.0,N/A,N/A,67.0,8.1,53.8,75.0,3.4,5.3,9.0,61.0,12.0,24.0,20.6,15.2,35.0,64.0,6.0,72.0,12.2,31.8,56.0,N/A,N/A,15.0,87.5,69.5,4.0,41.6,55.2,1.0,25.4,0.0,3.0,94.2,80.8
N/A,47157022023,Shelby County,Tennessee,2021,35.0,40.0,30.0,30.0,22.0,38.0,9.0,-0.0,-13.5,35.0,25.7,24.0,2.0,4.1,0.0,46.0,73.3,72.1,12.0,89.1,74.9,90.0,55.6,75.0,51.0,56.0,46.0,55.0,5.3,10.5,45.0,N/A,N/A,67.0,7.1,65.0,94.0,5.0,14.3,22.0,59.0,29.0,21.0,20.6,14.5,24.0,42.0,7.0,70.0,13.8,31.7,15.0,N/A,N/A,16.0,88.8,73.6,3.0,41.3,56.3,,27.5,,3.0,95.0,79.8
N/A,47157022023,Shelby County,Tennessee,2022,36.0,39.0,33.0,28.0,18.0,39.0,14.0,-0.3,-11.7,23.0,31.6,12.9,2.0,4.1,0.0,46.0,72.9,71.8,16.0,90.6,80.3,92.0,56.3,77.6,44.0,44.0,43.0,54.0,-15.0,-9.5,18.0,N/A,N/A,59.0,17.9,48.5,94.0,5.1,15.8,7.0,60.0,9.0,27.0,21.1,16.4,36.0,54.0,18.0,42.0,14.5,14.2,65.0,N/A,N/A,3.0,88.8,53.4,39.0,41.3,43.2,,27.4,,12.0,94.9,87.0
N/A,47157022023,Shelby County,Tennessee,2023,31.0,29.0,32.0,37.0,37.0,37.0,55.0,-0.5,7.3,19.0,48.8,20.5,2.0,4.1,0.0,37.0,72.2,68.5,16.0,91.7,82.0,93.0,56.7,79.2,33.0,26.0,41.0,33.0,21.2,13.2,23.0,N/A,N/A,22.5,0.0,-31.6,95.0,4.2,14.0,7.0,60.0,9.0,21.0,20.7,14.9,21.0,24.0,18.0,11.0,16.7,-6.0,36.0,N/A,N/A,3.0,88.8,52.8,44.0,41.5,42.5,,27.8,,8.0,95.0,85.0
N/A,47157022023,Shelby County,Tennessee,2024,35.0,40.0,30.0,40.0,44.0,37.0,68.0,-0.3,27.7,19.0,48.8,20.5,2.0,4.1,0.0,37.0,72.2,68.5,16.0,91.7,82.0,93.0,56.7,79.2,34.0,31.0,36.0,23.0,0.0,-9.3,34.0,N/A,N/A,37.0,0.0,0.0,68.0,3.6,5.1,7.0,60.0,9.0,33.0,1.3,0.9,31.0,44.0,18.0,11.0,16.7,-6.0,77.0,N/A,N/A,3.0,88.8,52.8,44.0,41.5,42.5,,27.8,,8.0,95.0,85.0
N/A,47157022023,Shelby County,Tennessee,2025,34.0,41.0,28.0,40.0,44.0,37.0,68.0,-0.3,27.7,19.0,48.8,20.5,2.0,4.1,0.0,37.0,72.2,68.5,16.0,91.7,82.0,93.0,56.7,79.2,40.0,51.0,30.0,70.0,12.1,30.8,47.0,N/A,N/A,37.0,0.0,0.0,61.0,3.2,3.9,7.0,60.0,9.0,22.0,20.5,14.7,23.0,28.0,18.0,11.0,16.7,-6.0,46.0,N/A,N/A,3.0,88.8,52.8,44.0,41.5,42.5,,27.8,,8.0,95.0,85.0
N/A,47157021744,Shelby County,Tennessee,2017,50.0,48.0,53.0,40.0,40.0,40.0,51.0,2.1,-0.3,30.0,-0.4,-15.0,29.0,4.1,2.0,11.0,71.2,58.7,60.0,82.9,86.1,58.0,57.6,60.8,59.0,64.0,54.0,69.0,5.9,18.0,62.0,N/A,N/A,62.0,5.7,19.1,71.0,4.0,5.7,43.0,59.0,52.0,48.0,20.1,19.7,52.0,39.0,64.0,33.0,3.3,-0.8,45.0,N/A,N/A,62.0,86.3,89.7,96.0,41.3,32.3,77.0,25.5,37.7,21.0,91.2,85.1
N/A,47157021744,Shelby County,Tennessee,2018,49.0,44.0,54.0,38.0,34.0,42.0,40.0,2.1,-4.1,29.0,5.4,-13.1,29.0,4.1,2.0,14.0,72.0,61.1,60.0,82.9,86.1,66.0,57.0,63.3,56.0,58.0,54.0,69.0,5.9,18.0,74.0,N/A,N/A,30.0,1.6,-8.9,71.0,4.0,5.7,44.0,60.0,53.0,48.0,20.1,19.7,53.0,40.0,66.0,41.0,5.7,4.6,40.0,N/A,N/A,67.0,86.6,91.2,97.0,41.5,31.9,81.0,25.5,39.6,17.0,92.3,85.4
N/A,47157021744,Shelby County,Tennessee,2019,48.0,43.0,54.0,39.0,34.0,44.0,38.0,1.8,-5.1,30.0,16.5,-3.6,29.0,4.1,2.0,19.0,72.5,63.9,57.0,83.9,86.1,71.0,56.5,65.1,46.0,39.0,54.0,60.0,13.7,18.6,38.0,N/A,N/A,19.0,8.6,-17.6,71.0,4.0,5.7,43.0,60.0,53.0,48.0,20.1,19.7,59.0,55.0,63.0,42.0,9.2,8.2,68.0,N/A,N/A,65.0,87.0,91.0,95.0,41.6,33.1,72.0,25.3,34.5,19.0,93.3,87.6
N/A,47157021744,Shelby County,Tennessee,2020,50.0,50.0,50.0,38.0,31.0,46.0,34.0,1.5,-7.2,28.0,25.2,1.2,29.0,4.1,2.0,21.0,72.8,64.6,57.0,84.9,86.7,79.0,55.8,68.4,58.0,68.0,48.0,70.0,7.4,20.0,58.0,N/A,N/A,77.0,8.1,59.5,52.0,3.4,3.6,45.0,61.0,55.0,47.0,20.6,20.0,54.0,52.0,57.0,41.0,12.2,10.9,63.0,N/A,N/A,69.0,87.5,92.2,93.0,41.6,33.8,44.0,25.4,23.3,23.0,94.2,90.0
N/A,47157021744,Shelby County,Tennessee,2021,46.0,42.0,50.0,52.0,47.0,56.0,59.0,-0.0,-0.8,35.0,25.7,7.4,29.0,4.1,2.0,45.0,73.3,72.1,61.0,89.1,91.4,88.0,55.6,73.5,48.0,54.0,43.0,32.0,5.3,-2.4,56.0,N/A,N/A,73.0,7.1,43.3,48.0,5.0,4.9,30.0,59.0,38.0,51.0,20.6,20.8,37.0,24.0,50.0,28.0,13.8,6.9,21.0,N/A,N/A,77.0,88.8,94.5,86.0,41.3,34.9,13.0,27.5,12.1,24.0,95.0,91.1
N/A,47157021744,Shelby County,Tennessee,2022,48.0,49.0,47.0,57.0,62.0,52.0,82.0,-0.3,7.3,42.0,31.6,23.0,29.0,4.1,2.0,39.0,72.9,70.0,56.0,90.6,91.6,83.0,56.3,70.8,48.0,54.0,43.0,43.0,-15.0,-18.3,48.0,N/A,N/A,70.0,17.9,53.1,58.0,5.1,6.0,19.0,60.0,25.0,51.0,21.1,21.1,38.0,30.0,46.0,23.0,14.5,4.5,38.0,N/A,N/A,78.0,88.8,94.7,88.0,41.3,34.7,3.0,27.4,6.0,16.0,94.9,88.6
N/A,47157021744,Shelby County,Tennessee,2023,45.0,43.0,47.0,60.0,66.0,55.0,90.0,-0.5,16.2,41.0,48.8,36.8,29.0,4.1,2.0,55.0,72.2,73.4,61.0,91.7,93.5,76.0,56.7,67.5,39.0,39.0,39.0,45.0,21.2,16.4,37.0,N/A,N/A,35.0,0.0,-11.2,45.0,4.2,3.8,19.0,60.0,25.0,53.0,20.7,21.3,36.0,24.0,47.0,21.0,16.7,4.0,26.0,N/A,N/A,80.0,88.8,94.9,93.0,41.5,33.1,2.0,27.8,5.7,14.0,95.0,88.0
N/A,47157021744,Shelby County,Tennessee,2024,49.0,48.0,50.0,60.0,64.0,55.0,86.0,-0.3,10.3,41.0,48.8,36.8,29.0,4.1,2.0,55.0,72.2,73.4,61.0,91.7,93.5,76.0,56.7,67.5,52.0,55.0,48.0,44.0,0.0,-2.6,75.0,N/A,N/A,47.0,0.0,0.0,54.0,3.6,3.9,19.0,60.0,25.0,70.0,1.3,2.0,36.0,26.0,47.0,21.0,16.7,4.0,30.0,N/A,N/A,80.0,88.8,94.9,93.0,41.5,33.1,2.0,27.8,5.7,14.0,95.0,88.0
N/A,47157021744,Shelby County,Tennessee,2025,50.0,52.0,47.0,60.0,64.0,55.0,86.0,-0.3,10.3,41.0,48.8,36.8,29.0,4.1,2.0,55.0,72.2,73.4,61.0,91.7,93.5,76.0,56.7,67.5,49.0,59.0,39.0,77.0,12.1,30.3,52.0,N/A,N/A,47.0,0.0,0.0,47.0,3.2,3.0,19.0,60.0,25.0,51.0,20.5,20.7,40.0,34.0,47.0,21.0,16.7,4.0,46.0,N/A,N/A,80.0,88.8,94.9,93.0,41.5,33.1,2.0,27.8,5.7,14.0,95.0,88.0
N/A,47157000800,Shelby County,Tennessee,2017,20.0,15.0,26.0,28.0,13.0,42.0,7.0,2.1,-11.4,19.0,-0.4,-13.0,17.0,4.1,1.2,82.0,71.2,79.0,1.0,82.9,38.6,69.0,57.6,65.4,22.0,15.0,29.0,3.0,5.9,-27.8,42.0,N/A,N/A,1.0,5.7,-60.0,67.0,4.0,5.3,4.0,59.0,4.0,17.0,20.1,13.3,12.0,16.0,8.0,18.0,3.3,-2.6,14.0,N/A,N/A,3.0,86.3,45.2,13.0,41.3,49.2,10.0,25.5,9.0,7.0,91.2,79.1
N/A,47157000800,Shelby County,Tennessee,2018,30.0,34.0,27.0,32.0,20.0,45.0,27.0,2.1,-0.4,13.0,5.4,-17.0,17.0,4.1,1.2,83.0,72.0,80.1,1.0,82.9,38.6,79.0,57.0,69.3,31.0,32.0,30.0,3.0,5.9,-27.8,26.0,N/A,N/A,67.0,1.6,100.0,67.0,4.0,5.3,5.0,60.0,6.0,17.0,20.1,13.3,28.0,49.0,7.0,59.0,5.7,18.4,39.0,N/A,N/A,2.0,86.6,43.4,5.0,41.5,54.0,10.0,25.5,9.0,10.0,92.3,82.6
N/A,47157000800,Shelby County,Tennessee,2019,33.0,38.0,28.0,40.0,32.0,47.0,53.0,1.8,6.3,11.0,16.5,-11.1,17.0,4.1,1.2,84.0,72.5,80.5,1.0,83.9,41.6,87.0,56.5,73.4,38.0,45.0,30.0,65.0,13.7,46.2,62.0,N/A,N/A,7.0,8.6,-16.7,67.0,4.0,5.3,5.0,60.0,6.0,17.0,20.1,13.3,22.0,38.0,6.0,64.0,9.2,30.6,13.0,N/A,N/A,1.0,87.0,38.1,2.0,41.6,58.0,9.0,25.3,8.4,10.0,93.3,84.3
N/A,47157000800,Shelby County,Tennessee,2020,30.0,38.0,21.0,38.0,30.0,47.0,49.0,1.5,4.5,10.0,25.2,-7.7,17.0,4.1,1.2,80.0,72.8,79.9,1.0,84.9,43.0,91.0,55.8,75.7,20.0,29.0,11.0,31.0,7.4,5.3,54.0,N/A,N/A,1.0,8.1,-40.0,,,,4.0,61.0,5.0,18.0,20.6,13.7,30.0,54.0,5.0,66.0,12.2,47.6,42.0,N/A,N/A,1.0,87.5,34.1,1.0,41.6,62.0,9.0,25.4,8.0,9.0,94.2,85.4
N/A,47157000800,Shelby County,Tennessee,2021,32.0,37.0,28.0,38.0,26.0,51.0,42.0,-0.0,1.2,10.0,25.7,-19.5,17.0,4.1,1.2,89.0,73.3,84.0,1.0,89.1,51.2,98.0,55.6,84.4,28.0,27.0,28.0,4.0,5.3,-20.0,11.0,N/A,N/A,66.0,7.1,166.7,63.0,5.0,6.2,5.0,59.0,6.0,17.0,20.6,13.7,31.0,58.0,4.0,59.0,13.8,28.1,58.0,N/A,N/A,1.0,88.8,33.5,1.0,41.3,59.7,6.0,27.5,8.3,9.0,95.0,85.8
N/A,47157000800,Shelby County,Tennessee,2022,30.0,35.0,24.0,36.0,20.0,53.0,33.0,-0.3,-1.8,6.0,31.6,-30.1,17.0,4.1,1.2,96.0,72.9,87.6,0.0,90.6,49.2,98.0,56.3,84.7,30.0,43.0,16.0,67.0,-15.0,81.2,8.0,N/A,N/A,54.0,17.9,43.8,30.0,5.1,3.4,1.0,60.0,1.0,17.0,21.1,14.0,22.0,43.0,2.0,63.0,14.5,38.0,23.0,N/A,N/A,2.0,88.8,45.7,0.0,41.3,66.6,1.0,27.4,4.2,3.0,94.9,79.5
N/A,47157000800,Shelby County,Tennessee,2023,25.0,22.5,27.0,33.0,14.0,52.0,23.0,-0.5,-6.3,6.0,48.8,-20.7,17.0,4.1,1.2,94.0,72.2,85.7,0.0,91.7,46.9,97.0,56.7,84.3,21.5,15.0,28.0,5.0,21.2,-41.4,18.0,N/A,N/A,23.0,0.0,-8.7,68.0,4.2,5.9,1.0,60.0,1.0,14.0,20.7,12.9,20.0,39.0,1.0,64.0,16.7,47.9,14.0,N/A,N/A,2.0,88.8,45.4,0.0,41.5,67.4,,27.8,,2.0,95.0,77.9
N/A,47157000800,Shelby County,Tennessee,2024,31.0,34.0,28.0,31.0,10.0,52.0,15.0,-0.3,-13.0,6.0,48.8,-20.7,17.0,4.1,1.2,94.0,72.2,85.7,0.0,91.7,46.9,97.0,56.7,84.3,37.0,43.0,31.0,68.0,0.0,94.1,26.0,N/A,N/A,34.0,0.0,0.0,40.0,3.6,3.0,1.0,60.0,1.0,51.0,1.3,1.3,24.0,48.0,1.0,64.0,16.7,47.9,31.0,N/A,N/A,2.0,88.8,45.4,0.0,41.5,67.4,,27.8,,2.0,95.0,77.9
N/A,47157000800,Shelby County,Tennessee,2025,24.0,28.0,20.0,31.0,10.0,52.0,15.0,-0.3,-13.0,6.0,48.8,-20.7,17.0,4.1,1.2,94.0,72.2,85.7,0.0,91.7,46.9,97.0,56.7,84.3,15.0,24.0,6.0,3.0,12.1,-42.4,36.0,N/A,N/A,34.0,0.0,0.0,,,,1.0,60.0,1.0,10.0,20.5,11.4,25.0,49.0,1.0,64.0,16.7,47.9,34.0,N/A,N/A,2.0,88.8,45.4,0.0,41.5,67.4,,27.8,,2.0,95.0,77.9
Yes,47157002500,Shelby County,Tennessee,2017,41.0,46.0,36.0,35.0,26.0,44.0,15.0,2.1,-6.5,38.0,-0.4,-2.8,8.0,4.1,0.5,72.0,71.2,76.3,15.0,82.9,66.1,80.0,57.6,70.1,56.0,75.0,37.0,86.0,5.9,47.4,72.0,N/A,N/A,68.0,5.7,52.9,12.0,4.0,1.8,44.0,59.0,53.0,55.0,20.1,21.0,33.0,38.0,28.0,38.0,3.3,0.9,39.0,N/A,N/A,12.0,86.3,63.6,5.0,41.3,53.2,76.0,25.5,36.9,19.0,91.2,84.3
Yes,47157002500,Shelby County,Tennessee,2018,38.0,40.0,37.0,34.0,22.0,45.0,11.0,2.1,-11.8,33.0,5.4,-2.2,8.0,4.1,0.5,71.0,72.0,76.8,15.0,82.9,66.1,87.0,57.0,73.4,53.0,67.0,39.0,86.0,5.9,47.4,79.0,N/A,N/A,36.0,1.6,0.0,12.0,4.0,1.8,50.0,60.0,60.0,55.0,20.1,21.0,29.0,32.0,26.0,44.0,5.7,5.5,21.0,N/A,N/A,13.0,86.6,66.0,6.0,41.5,52.7,69.0,25.5,33.2,17.0,92.3,85.5
Yes,47157002500,Shelby County,Tennessee,2019,40.0,46.0,35.0,35.0,24.0,46.0,12.0,1.8,-9.6,36.0,16.5,10.4,8.0,4.1,0.5,68.0,72.5,76.6,16.0,83.9,68.9,93.0,56.5,77.8,58.0,76.0,41.0,81.0,13.7,35.7,76.0,N/A,N/A,71.0,8.6,96.2,12.0,4.0,1.8,56.0,60.0,66.0,55.0,20.1,21.0,28.0,38.0,18.0,40.0,9.2,7.5,37.0,N/A,N/A,14.0,87.0,67.7,8.0,41.6,51.5,31.0,25.3,18.5,19.0,93.3,87.7
Yes,47157002500,Shelby County,Tennessee,2020,35.0,35.0,35.0,32.0,16.0,47.0,14.0,1.5,-7.8,19.0,25.2,-3.5,8.0,4.1,0.5,67.0,72.8,76.8,18.0,84.9,71.6,96.0,55.8,80.3,43.0,43.0,43.0,45.0,7.4,2.6,67.0,N/A,N/A,18.0,8.1,-5.9,2.0,3.4,0.9,61.0,61.0,71.0,65.0,20.6,23.6,30.0,46.0,14.0,35.0,12.2,8.7,57.0,N/A,N/A,17.0,87.5,71.2,12.0,41.6,49.8,11.0,25.4,9.2,14.0,94.2,87.3
Yes,47157002500,Shelby County,Tennessee,2021,33.0,34.0,32.0,37.0,22.0,52.0,22.0,-0.0,-7.2,21.0,25.7,-5.3,8.0,4.1,0.5,72.0,73.3,79.0,31.0,89.1,84.2,98.0,55.6,84.2,42.0,49.0,35.0,79.0,5.3,19.7,31.0,N/A,N/A,37.0,7.1,6.2,0.0,5.0,0.7,45.0,59.0,54.0,61.0,20.6,22.8,19.0,30.0,8.0,27.0,13.8,6.4,32.0,N/A,N/A,15.0,88.8,72.6,1.0,41.3,59.5,,27.5,,8.0,95.0,85.2
Yes,47157002500,Shelby County,Tennessee,2022,38.0,38.0,39.0,38.0,28.0,49.0,27.0,-0.3,-5.6,30.0,31.6,15.0,8.0,4.1,0.5,62.0,72.9,75.9,28.0,90.6,85.3,98.0,56.3,84.8,54.0,47.0,60.0,28.0,-15.0,-32.1,52.0,N/A,N/A,60.0,17.9,49.0,,,,66.0,60.0,74.0,55.0,21.1,22.0,23.0,38.0,8.0,37.0,14.5,11.3,39.0,N/A,N/A,17.0,88.8,74.4,3.0,41.3,57.1,,27.4,,3.0,94.9,79.7
Yes,47157002500,Shelby County,Tennessee,2023,33.0,38.0,28.0,32.0,29.0,36.0,36.0,-0.5,-2.7,22.0,48.8,15.9,8.0,4.1,0.5,27.0,72.2,65.5,16.0,91.7,82.4,95.0,56.7,80.8,44.5,49.0,40.0,77.0,21.2,43.2,43.0,N/A,N/A,27.0,0.0,-9.9,1.0,4.2,0.7,66.0,60.0,74.0,54.0,20.7,21.6,22.0,36.0,8.0,33.0,16.7,11.0,40.0,N/A,N/A,17.0,88.8,75.0,3.0,41.5,56.6,,27.8,,4.0,95.0,80.4
Yes,47157002500,Shelby County,Tennessee,2024,34.0,42.0,27.0,37.0,38.0,36.0,54.0,-0.3,3.8,22.0,48.8,15.9,8.0,4.1,0.5,27.0,72.2,65.5,16.0,91.7,82.4,95.0,56.7,80.8,42.0,48.0,37.0,52.0,0.0,-0.7,53.0,N/A,N/A,38.0,0.0,0.0,2.0,3.6,0.7,66.0,60.0,74.0,43.0,1.3,1.1,24.0,41.0,8.0,33.0,16.7,11.0,49.0,N/A,N/A,17.0,88.8,75.0,3.0,41.5,56.6,,27.8,,4.0,95.0,80.4
Yes,47157002500,Shelby County,Tennessee,2025,35.0,40.0,30.0,37.0,38.0,36.0,54.0,-0.3,3.8,22.0,48.8,15.9,8.0,4.1,0.5,27.0,72.2,65.5,16.0,91.7,82.4,95.0,56.7,80.8,46.0,45.0,46.0,43.0,12.1,5.9,55.0,N/A,N/A,38.0,0.0,0.0,13.0,3.2,1.4,66.0,60.0,74.0,58.0,20.5,22.0,22.0,36.0,8.0,33.0,16.7,11.0,39.0,N/A,N/A,17.0,88.8,75.0,3.0,41.5,56.6,,27.8,,4.0,95.0,80.4
N/A,47157010710,Shelby County,Tennessee,2017,38.0,33.0,43.0,37.0,26.0,48.0,37.0,2.1,-3.0,15.0,-0.4,-23.6,58.0,4.1,5.2,22.0,71.2,63.5,21.0,82.9,70.7,92.0,57.6,77.4,44.0,37.0,50.0,33.0,5.9,-7.2,39.0,N/A,N/A,39.0,5.7,-3.7,,,,23.0,59.0,29.0,76.0,20.1,25.8,34.0,37.0,30.0,30.0,3.3,0.1,44.0,N/A,N/A,22.0,86.3,72.8,83.0,41.3,36.1,5.0,25.5,4.9,11.0,91.2,81.7
